date,spill,forebay
2006-07-07 05:00:00,119.4,103.641092
2006-07-07 22:00:00,129.4,106.005222
2006-07-07 23:00:00,129.8,106.13577
2006-07-08 00:00:00,129.8,106.13577
2006-07-08 01:00:00,129.2,106.396867
2006-07-08 02:00:00,129.3,106.657963
2006-07-08 03:00:00,129.2,107.049608
2006-07-08 04:00:00,112.6,107.310705
2006-07-08 22:00:00,126.8,111.563732
2006-07-08 23:00:00,129.6,111.432326
2006-07-09 00:00:00,129.5,111.432326
2006-07-09 01:00:00,129.2,111.432326
2006-07-09 02:00:00,128.9,111.695138
2006-07-09 03:00:00,128.8,111.826544
2006-07-09 04:00:00,106.3,111.826544
2006-07-09 22:00:00,127.8,111.492734
2006-07-09 23:00:00,129.5,111.360634
2006-07-10 00:00:00,129.7,111.081794
2006-07-10 01:00:00,129.4,110.949868
2006-07-10 02:00:00,129.3,110.817942
2006-07-10 03:00:00,129.2,110.686016
2006-07-10 04:00:00,110.4,110.27668
2006-07-10 22:00:00,136.8,108.311346
2006-07-10 23:00:00,139.7,108.047493
2006-07-11 00:00:00,139.8,108.047493
2006-07-11 01:00:00,139.8,108.047493
2006-07-11 02:00:00,139.5,107.783641
2006-07-11 03:00:00,139.1,107.651715
2006-07-11 04:00:00,119.5,107.651715
2006-07-11 22:00:00,135.4,106.85112
2006-07-11 23:00:00,139.4,106.982872
2006-07-12 00:00:00,139.4,106.85112
2006-07-12 01:00:00,139.5,106.85112
2006-07-12 02:00:00,139.1,106.719368
2006-07-12 03:00:00,138.9,106.719368
2006-07-12 04:00:00,114.1,106.719368
2006-07-12 22:00:00,138.2,106.290957
2006-07-12 23:00:00,139.2,106.290957
2006-07-13 00:00:00,139.1,106.290957
2006-07-13 01:00:00,139.0,106.290957
2006-07-13 02:00:00,138.7,106.290957
2006-07-13 03:00:00,138.9,106.290957
2006-07-13 04:00:00,110.1,106.290957
2006-08-30 21:00:00,115.5,103.002611
2006-08-30 22:00:00,115.5,102.872063
2006-08-30 23:00:00,115.4,102.872063
2006-08-31 00:00:00,107.8,102.872063
2006-08-31 01:00:00,105.0,102.741514
2006-08-31 02:00:00,105.3,102.741514
2006-08-31 03:00:00,105.1,102.610966
2006-08-31 04:00:00,104.9,102.610966
2006-08-31 21:00:00,115.3,103.931848
2006-08-31 22:00:00,115.1,103.795812
2006-08-31 23:00:00,114.4,103.926702
2007-03-29 15:00:00,105.2,103.381014
2007-04-10 16:00:00,100.2,107.832898
2007-04-10 17:00:00,100.1,108.235294
2007-04-10 18:00:00,100.4,108.496732
2007-04-10 19:00:00,100.7,108.496732
2007-04-10 20:00:00,100.3,108.496732
2007-04-10 21:00:00,100.2,108.627451
2007-04-10 22:00:00,100.2,108.638743
2007-04-10 23:00:00,100.4,108.507853
2007-04-11 00:00:00,100.5,108.650066
2007-04-11 01:00:00,100.5,108.661417
2007-04-11 02:00:00,100.6,108.804205
2007-04-11 03:00:00,100.7,108.815789
2007-04-11 04:00:00,100.9,108.684211
2007-04-11 05:00:00,101.0,108.695652
2007-04-11 07:00:00,100.3,108.300395
2007-04-11 08:00:00,100.4,108.168643
2007-04-11 09:00:00,100.5,108.443272
2007-04-11 10:00:00,100.4,108.707124
2007-04-11 11:00:00,100.3,109.247028
2007-04-11 12:00:00,100.3,109.656085
2007-04-11 13:00:00,100.3,110.05291
2007-04-11 14:00:00,100.2,110.449735
2007-04-11 15:00:00,100.1,110.993377
2007-04-11 17:00:00,100.3,111.523179
2007-04-11 18:00:00,100.3,111.640212
2007-04-11 19:00:00,100.2,111.772487
2007-04-11 20:00:00,100.2,111.889036
2007-04-11 21:00:00,100.1,111.741425
2007-04-11 23:00:00,100.1,111.857708
2007-04-12 00:00:00,100.4,111.842105
2007-04-12 01:00:00,100.5,111.973684
2007-04-12 02:00:00,100.5,112.105263
2007-04-12 03:00:00,100.2,112.220762
2007-04-12 04:00:00,100.2,112.204724
2007-04-12 05:00:00,100.1,112.598425
2007-04-12 07:00:00,100.2,112.958115
2007-04-12 08:00:00,100.6,113.219895
2007-04-12 09:00:00,100.5,113.202614
2007-04-12 10:00:00,100.4,113.202614
2007-04-12 11:00:00,100.3,113.05483
2007-04-12 12:00:00,100.3,112.793734
2007-04-12 13:00:00,100.2,112.793734
2007-04-12 14:00:00,100.2,112.663185
2007-04-12 15:00:00,100.2,112.532637
2007-04-12 16:00:00,100.1,112.402089
2007-04-12 17:00:00,100.2,112.27154
2007-04-12 18:00:00,100.2,112.140992
2007-04-12 19:00:00,100.4,111.879896
2007-04-12 20:00:00,100.2,111.473272
2007-04-12 21:00:00,100.6,111.342894
2007-04-12 22:00:00,100.8,111.212516
2007-04-12 23:00:00,101.0,111.212516
2007-04-13 00:00:00,100.3,111.342894
2007-04-13 02:00:00,100.3,111.749347
2007-04-13 03:00:00,100.2,111.734029
2007-04-13 04:00:00,100.3,112.010444
2007-04-13 05:00:00,100.5,112.27154
2007-04-13 06:00:00,100.9,112.402089
2007-04-13 07:00:00,101.1,112.402089
2007-04-13 08:00:00,100.9,112.418301
2007-04-13 09:00:00,100.7,112.418301
2007-04-13 10:00:00,100.4,112.418301
2007-04-13 11:00:00,100.1,112.434555
2007-04-13 13:00:00,100.1,112.188729
2007-04-13 14:00:00,100.2,112.335958
2007-04-13 15:00:00,100.4,112.352168
2007-04-13 16:00:00,100.5,112.352168
2007-04-13 17:00:00,100.5,112.368421
2007-04-13 18:00:00,100.2,112.368421
2007-04-13 19:00:00,100.8,112.368421
2007-04-13 20:00:00,100.8,112.220762
2007-04-13 21:00:00,100.9,112.352168
2007-04-13 22:00:00,100.8,112.61498
2007-04-13 23:00:00,101.0,112.877792
2007-04-14 00:00:00,100.7,113.140604
2007-04-14 01:00:00,100.6,113.403417
2007-04-14 02:00:00,100.8,113.797635
2007-04-14 03:00:00,100.2,114.060447
2007-04-14 04:00:00,100.3,114.342105
2007-04-14 05:00:00,100.7,114.736842
2007-04-14 06:00:00,100.7,114.717477
2007-04-14 07:00:00,102.1,114.848883
2007-04-14 08:00:00,104.2,114.980289
2007-04-14 09:00:00,104.0,114.980289
2007-04-14 10:00:00,103.4,114.698163
2007-04-14 11:00:00,100.7,114.566929
2007-04-14 12:00:00,100.5,114.154653
2007-04-14 13:00:00,100.7,114.023591
2007-04-14 14:00:00,100.5,113.892529
2007-04-14 15:00:00,100.5,113.630406
2007-04-14 16:00:00,100.6,113.368283
2007-04-14 17:00:00,100.8,113.10616
2007-04-14 18:00:00,100.8,112.696335
2007-04-14 19:00:00,100.7,112.287582
2007-04-14 20:00:00,100.8,112.010444
2007-04-14 21:00:00,101.0,111.734029
2007-04-14 22:00:00,100.6,111.603651
2007-04-14 23:00:00,100.5,111.458333
2007-04-15 00:00:00,100.4,111.328125
2007-04-15 01:00:00,100.2,111.197917
2007-04-15 02:00:00,100.5,111.067708
2007-04-15 03:00:00,100.5,110.793238
2007-04-15 04:00:00,100.5,110.663199
2007-04-15 05:00:00,100.4,110.519481
2007-04-15 06:00:00,100.5,110.38961
2007-04-15 07:00:00,100.5,110.38961
2007-04-15 08:00:00,100.4,110.116732
2007-04-15 09:00:00,100.6,109.857328
2007-04-15 10:00:00,100.4,109.727626
2007-04-15 11:00:00,100.3,109.597925
2007-04-15 12:00:00,100.3,109.61039
2007-04-15 13:00:00,100.3,109.350649
2007-04-15 14:00:00,100.3,109.362809
2007-04-15 15:00:00,100.3,109.23277
2007-04-15 16:00:00,100.2,109.23277
2007-04-15 17:00:00,100.2,109.23277
2007-04-15 18:00:00,100.2,109.102731
2007-04-15 19:00:00,100.5,108.972692
2007-04-15 20:00:00,100.6,108.972692
2007-04-15 21:00:00,100.7,109.102731
2007-04-15 22:00:00,100.8,109.23277
2007-04-15 23:00:00,100.6,109.362809
2007-04-16 00:00:00,100.2,109.622887
2007-04-16 01:00:00,100.1,110.15625
2007-04-16 02:00:00,100.6,110.546875
2007-04-16 03:00:00,100.5,110.95176
2007-04-16 04:00:00,100.7,111.488251
2007-04-16 05:00:00,101.0,111.618799
2007-04-16 06:00:00,101.2,111.879896
2007-04-16 07:00:00,103.5,111.749347
2007-04-16 08:00:00,103.6,111.895425
2007-04-16 09:00:00,103.0,111.895425
2007-04-16 10:00:00,103.1,111.895425
2007-04-16 11:00:00,103.3,111.910995
2007-04-16 12:00:00,103.6,111.780105
2007-04-16 13:00:00,103.7,111.780105
2007-04-16 14:00:00,102.7,111.795544
2007-04-20 04:00:00,100.1,111.710526
2007-04-20 10:00:00,100.1,113.438735
2007-04-21 01:00:00,100.1,112.285337
2007-04-21 02:00:00,100.2,112.549538
2007-04-21 03:00:00,100.3,112.945839
2007-04-21 04:00:00,100.2,113.21004
2007-04-21 05:00:00,100.3,113.47424
2007-04-21 06:00:00,100.4,113.738441
2007-04-21 07:00:00,100.4,114.134742
2007-04-21 08:00:00,100.4,114.398943
2007-04-21 09:00:00,100.5,114.814815
2007-04-21 10:00:00,100.5,114.94709
2007-04-21 11:00:00,100.4,114.814815
2007-04-21 12:00:00,100.4,114.834437
2007-04-21 13:00:00,100.3,114.569536
2007-04-21 14:00:00,100.3,114.323607
2007-04-21 15:00:00,100.2,114.190981
2007-04-21 16:00:00,100.1,113.925729
2007-04-21 17:00:00,100.1,113.642384
2007-04-27 22:00:00,100.3,113.089005
2007-04-27 23:00:00,100.8,113.219895
2007-04-28 00:00:00,100.8,113.350785
2007-04-28 01:00:00,100.7,113.481675
2007-04-28 02:00:00,100.5,113.743455
2007-04-28 03:00:00,100.5,114.005236
2007-04-28 04:00:00,100.4,114.136126
2007-04-28 05:00:00,100.4,114.117647
2007-04-28 06:00:00,100.3,114.248366
2007-05-16 12:00:00,103.4,111.387435
2007-05-16 13:00:00,102.9,111.533421
2007-05-24 23:00:00,100.2,114.210526
2007-05-25 00:00:00,100.5,114.454665
2007-05-25 01:00:00,100.2,114.848883
2007-05-25 02:00:00,100.2,115.111695
2007-05-25 03:00:00,100.1,115.111695
2007-05-25 04:00:00,100.1,114.848883
2007-05-25 16:00:00,100.9,112.368421
2008-04-12 07:00:00,100.1,104.557292
2008-04-12 08:00:00,100.1,105.084746
2008-04-12 09:00:00,100.1,105.736636
2008-04-16 14:00:00,101.4,108.051948
2008-04-16 15:00:00,101.4,108.181818
2008-04-16 16:00:00,101.5,108.181818
2008-04-16 17:00:00,101.5,108.181818
2008-04-16 18:00:00,101.4,108.051948
2008-04-16 19:00:00,101.2,108.062419
2008-04-16 20:00:00,101.3,107.93238
2008-04-16 21:00:00,101.6,107.93238
2008-04-16 22:00:00,101.1,107.93238
2008-04-16 23:00:00,101.2,107.93238
2008-04-17 00:00:00,101.0,108.062419
2008-04-17 01:00:00,101.0,108.062419
2008-04-17 02:00:00,100.7,108.203125
2008-04-17 03:00:00,100.6,108.072917
2008-04-17 04:00:00,100.7,108.072917
2008-04-17 05:00:00,101.1,107.942708
2008-04-17 06:00:00,100.8,107.8125
2008-04-17 07:00:00,100.9,107.682292
2008-04-17 08:00:00,101.0,107.552083
2008-04-17 09:00:00,101.0,107.552083
2008-04-17 10:00:00,100.9,107.552083
2008-04-17 11:00:00,100.9,107.552083
2008-04-17 12:00:00,100.7,107.682292
2008-04-17 13:00:00,100.2,107.953064
2008-04-17 14:00:00,100.2,108.355091
2008-04-17 15:00:00,100.3,108.616188
2008-04-17 16:00:00,100.2,108.877285
2008-04-17 17:00:00,100.2,109.281046
2008-04-17 18:00:00,100.3,109.411765
2008-04-17 19:00:00,101.4,109.542484
2008-04-17 20:00:00,101.6,109.673203
2008-04-17 21:00:00,101.9,109.542484
2008-04-17 22:00:00,102.2,109.542484
2008-04-17 23:00:00,101.1,109.411765
2008-04-18 00:00:00,101.0,109.150327
2008-04-18 01:00:00,100.8,108.888889
2008-04-18 02:00:00,100.7,108.900524
2008-04-18 03:00:00,100.5,108.638743
2008-04-18 04:00:00,100.5,108.376963
2008-04-18 05:00:00,100.5,108.115183
2008-04-18 06:00:00,100.6,107.853403
2008-04-18 10:00:00,100.1,107.460733
2008-04-18 11:00:00,100.1,107.591623
2008-04-18 12:00:00,100.2,107.863696
2008-04-18 13:00:00,100.2,108.267717
2008-04-18 21:00:00,100.1,109.855453
2008-04-18 22:00:00,100.3,109.724047
2008-04-18 23:00:00,100.4,109.868421
2008-04-19 00:00:00,100.2,109.605263
2008-04-19 01:00:00,100.2,109.473684
2008-04-19 02:00:00,100.3,109.354414
2008-04-19 03:00:00,100.3,109.090909
2008-04-19 04:00:00,100.3,108.827404
2008-04-19 05:00:00,100.3,108.5639
2008-04-19 06:00:00,100.3,108.300395
2008-04-19 07:00:00,100.2,108.036891
2008-04-19 08:00:00,100.2,107.905138
2008-04-19 09:00:00,100.2,107.773386
2008-04-19 10:00:00,100.2,107.915567
2008-04-19 11:00:00,100.2,107.783641
2008-04-19 12:00:00,100.2,107.783641
2008-04-19 13:00:00,100.2,107.793923
2008-04-19 14:00:00,100.1,107.651715
2008-04-19 15:00:00,100.1,107.651715
2008-04-19 16:00:00,100.1,107.651715
2008-04-19 17:00:00,100.2,107.651715
2008-04-19 18:00:00,100.2,107.651715
2008-04-19 19:00:00,100.3,107.641634
2008-04-19 20:00:00,100.5,107.641634
2008-04-19 21:00:00,100.6,107.773386
2008-04-19 22:00:00,101.0,107.905138
2008-04-19 23:00:00,101.2,108.036891
2008-04-20 00:00:00,101.0,108.300395
2008-04-20 01:00:00,101.0,108.289474
2008-04-20 02:00:00,101.1,108.421053
2008-04-20 03:00:00,101.1,108.421053
2008-04-20 04:00:00,101.1,108.684211
2008-04-20 05:00:00,101.1,108.815789
2008-04-20 06:00:00,101.1,108.935611
2008-04-20 07:00:00,101.1,109.198423
2008-04-20 08:00:00,101.1,109.461235
2008-04-20 09:00:00,101.1,109.724047
2008-04-20 10:00:00,100.9,109.986859
2008-04-20 11:00:00,100.8,109.986859
2008-04-20 12:00:00,101.0,110.118265
2008-04-20 13:00:00,101.0,110.118265
2008-04-20 14:00:00,101.0,109.973753
2008-04-20 15:00:00,100.9,109.973753
2008-04-20 16:00:00,101.0,109.84252
2008-04-20 17:00:00,100.9,109.855453
2008-04-20 18:00:00,100.5,109.436435
2008-04-20 19:00:00,100.6,109.305374
2008-04-20 20:00:00,100.6,108.912189
2008-04-20 21:00:00,100.8,108.650066
2008-04-20 22:00:00,100.8,108.650066
2008-04-20 23:00:00,100.9,108.519004
2008-04-21 00:00:00,100.9,108.650066
2008-04-21 01:00:00,100.7,108.912189
2008-04-21 02:00:00,100.7,109.174312
2008-04-21 03:00:00,100.6,109.580052
2008-04-21 04:00:00,100.4,109.84252
2008-04-21 05:00:00,100.4,110.104987
2008-04-21 06:00:00,100.3,110.367454
2008-04-21 07:00:00,100.2,110.222805
2008-04-21 08:00:00,100.3,110.353866
2008-04-21 09:00:00,100.3,110.484928
2008-04-21 10:00:00,100.2,110.61599
2008-04-21 11:00:00,100.3,110.61599
2008-04-21 12:00:00,100.3,110.761155
2008-04-21 13:00:00,100.3,110.761155
2008-04-21 14:00:00,100.4,110.761155
2008-04-21 15:00:00,100.5,110.629921
2008-04-21 16:00:00,100.1,110.629921
2008-04-21 18:00:00,100.2,110.498688
2008-04-21 22:00:00,100.2,111.154856
2008-04-21 23:00:00,100.6,111.548556
2008-04-22 00:00:00,101.0,111.811024
2008-04-22 01:00:00,100.8,112.220762
2008-04-22 02:00:00,100.7,112.483574
2008-04-22 03:00:00,100.7,112.483574
2008-04-22 04:00:00,100.5,112.763158
2008-04-22 05:00:00,100.1,112.894737
2008-04-25 21:00:00,100.1,110.38961
2008-04-25 22:00:00,100.5,110.38961
2008-04-25 23:00:00,100.8,110.38961
2008-04-26 00:00:00,100.9,110.38961
2008-04-26 01:00:00,100.9,110.25974
2008-04-26 02:00:00,100.7,110.12987
2008-04-26 03:00:00,100.5,109.98703
2008-04-26 04:00:00,100.3,109.857328
2008-04-26 05:00:00,100.2,109.857328
2008-04-26 06:00:00,100.2,109.857328
2008-04-26 07:00:00,100.2,109.585492
2008-04-26 08:00:00,100.3,109.727626
2008-04-26 09:00:00,100.4,109.597925
2008-04-26 10:00:00,100.4,109.74026
2008-04-26 11:00:00,100.4,109.74026
2008-04-26 12:00:00,100.4,109.87013
2008-04-26 13:00:00,100.4,110.143043
2008-04-26 14:00:00,100.4,110.273082
2008-04-26 15:00:00,100.4,110.546875
2008-04-26 16:00:00,100.4,110.677083
2008-04-26 17:00:00,100.4,110.95176
2008-04-26 18:00:00,100.6,110.95176
2008-04-26 19:00:00,100.9,111.082138
2008-04-26 20:00:00,100.9,111.212516
2008-04-26 21:00:00,101.0,111.342894
2008-04-26 22:00:00,101.1,111.473272
2008-04-26 23:00:00,101.1,111.603651
2008-04-27 00:00:00,100.9,111.603651
2008-04-27 01:00:00,100.8,111.734029
2008-04-27 02:00:00,100.7,111.734029
2008-04-27 03:00:00,100.5,111.734029
2008-04-27 04:00:00,100.1,112.010444
2008-04-27 23:00:00,100.1,114.154653
2008-04-28 00:00:00,100.1,114.023591
2008-04-30 19:00:00,100.1,109.542484
2008-04-30 20:00:00,100.2,109.530026
2008-04-30 21:00:00,100.4,109.530026
2008-04-30 22:00:00,100.6,109.399478
2008-04-30 23:00:00,100.7,109.256845
2008-05-01 00:00:00,100.8,109.126467
2008-05-01 01:00:00,100.5,108.996089
2008-05-01 02:00:00,100.5,108.865711
2008-05-01 03:00:00,100.4,108.865711
2008-05-01 04:00:00,100.1,108.735332
2009-04-10 11:00:00,101.2,103.820817
2009-04-10 12:00:00,101.3,103.820817
2009-04-10 13:00:00,101.1,103.957784
2009-04-10 14:00:00,101.5,103.957784
2009-04-10 15:00:00,101.8,103.957784
2009-04-10 16:00:00,102.0,104.095112
2009-04-10 17:00:00,102.2,104.227213
2009-04-10 18:00:00,102.1,104.227213
2009-04-10 19:00:00,102.3,104.095112
2009-04-10 20:00:00,102.4,103.957784
2009-04-10 21:00:00,102.5,103.825858
2009-04-10 22:00:00,102.6,103.825858
2009-04-10 23:00:00,102.7,103.557312
2009-04-11 00:00:00,102.4,103.557312
2009-04-11 01:00:00,102.1,103.42556
2009-04-11 02:00:00,101.8,103.42556
2009-04-11 03:00:00,101.6,103.42556
2009-04-11 04:00:00,101.4,103.42556
2009-04-11 05:00:00,101.4,103.157895
2009-04-11 06:00:00,101.5,103.157895
2009-04-11 07:00:00,101.5,102.890933
2009-04-11 08:00:00,101.6,102.890933
2009-04-11 09:00:00,101.7,102.890933
2009-04-11 10:00:00,101.4,103.022339
2009-04-11 11:00:00,101.3,103.28084
2009-04-11 12:00:00,101.4,103.805774
2009-04-11 13:00:00,101.5,104.593176
2009-04-11 14:00:00,101.8,105.380577
2009-04-11 15:00:00,102.0,106.036745
2009-04-11 16:00:00,101.9,106.430446
2009-04-11 17:00:00,101.8,106.955381
2009-04-11 18:00:00,101.6,107.217848
2009-04-11 19:00:00,101.5,107.208388
2009-04-11 20:00:00,101.5,107.33945
2009-04-11 21:00:00,101.4,107.601573
2009-04-11 22:00:00,101.3,107.732634
2009-04-11 23:00:00,101.5,107.863696
2009-04-12 00:00:00,101.3,107.994758
2009-04-12 01:00:00,101.3,107.853403
2009-04-12 02:00:00,101.3,108.125819
2009-04-12 03:00:00,101.4,107.984293
2009-04-12 04:00:00,101.3,108.125819
2009-04-12 05:00:00,101.2,108.125819
2009-04-12 06:00:00,101.0,108.256881
2009-04-12 07:00:00,101.1,108.376963
2009-04-12 08:00:00,101.3,108.781127
2009-04-12 09:00:00,100.8,108.912189
2009-04-12 10:00:00,100.7,109.174312
2009-04-12 11:00:00,100.6,109.436435
2009-04-12 12:00:00,100.3,109.84252
2009-04-12 13:00:00,100.7,110.104987
2009-04-12 14:00:00,100.9,110.64389
2009-04-12 15:00:00,101.0,111.052632
2009-04-12 16:00:00,100.7,111.315789
2009-04-12 17:00:00,100.6,111.578947
2009-04-12 18:00:00,100.1,111.432326
2009-04-12 19:00:00,100.5,111.432326
2009-04-12 20:00:00,100.7,111.286089
2009-04-12 21:00:00,100.9,111.286089
2009-04-12 22:00:00,101.1,111.009174
2009-04-12 23:00:00,100.9,111.009174
2009-04-13 00:00:00,100.5,110.863874
2009-04-13 01:00:00,100.5,110.732984
2009-04-13 02:00:00,100.4,110.602094
2009-04-13 03:00:00,100.5,110.602094
2009-04-13 04:00:00,100.3,110.471204
2009-04-13 10:00:00,100.2,110.353866
2009-04-13 11:00:00,100.6,110.209424
2009-04-13 12:00:00,100.9,110.353866
2009-04-13 13:00:00,100.8,110.484928
2009-04-13 14:00:00,100.6,110.484928
2009-04-13 15:00:00,100.3,110.747051
2009-04-13 16:00:00,100.1,110.747051
2009-04-13 17:00:00,100.1,110.747051
2009-04-14 22:00:00,100.2,110.629921
2009-04-14 23:00:00,100.6,110.498688
2009-04-15 00:00:00,100.7,110.23622
2009-04-15 01:00:00,100.6,110.104987
2009-04-15 02:00:00,100.6,109.973753
2009-04-15 03:00:00,100.6,109.698558
2009-04-15 04:00:00,100.4,109.698558
2009-04-15 05:00:00,100.3,109.554974
2009-04-15 10:00:00,100.1,109.803922
2009-04-15 11:00:00,100.1,109.803922
2009-04-15 12:00:00,100.1,109.934641
2009-04-15 13:00:00,100.2,110.065359
2009-04-15 14:00:00,100.2,110.065359
2009-04-15 15:00:00,100.5,110.196078
2009-04-15 16:00:00,100.2,110.340314
2009-04-15 21:00:00,100.5,110.052219
2009-04-15 22:00:00,100.6,110.052219
2009-04-15 23:00:00,100.8,109.921671
2009-04-16 00:00:00,101.4,109.778357
2009-04-16 01:00:00,101.4,109.908735
2009-04-16 02:00:00,100.9,109.908735
2009-04-16 03:00:00,100.8,109.908735
2009-04-16 04:00:00,100.6,109.765625
2009-04-16 05:00:00,100.6,109.765625
2010-05-24 23:00:00,100.2,111.609499
2010-06-05 13:00:00,109.4,113.648294
2010-06-05 14:00:00,109.4,113.929041
2010-06-05 15:00:00,109.4,114.210526
2010-06-05 16:00:00,109.5,114.342105
2010-06-05 17:00:00,117.3,114.605263
2010-06-05 18:00:00,134.7,114.736842
2010-06-05 19:00:00,134.8,115.0
2010-06-05 20:00:00,134.8,115.131579
2010-06-05 21:00:00,134.9,115.111695
2010-06-05 22:00:00,134.6,115.243101
2010-06-05 23:00:00,134.7,115.657895
2010-06-06 00:00:00,134.7,115.789474
2010-06-06 01:00:00,134.6,115.921053
2010-06-06 02:00:00,134.6,116.052632
2010-06-06 03:00:00,134.7,116.184211
2010-06-06 04:00:00,134.9,116.447368
2010-06-06 05:00:00,134.7,116.447368
2010-06-06 06:00:00,134.7,116.447368
2010-06-06 07:00:00,134.9,116.447368
2010-06-06 08:00:00,135.1,116.447368
2010-06-06 09:00:00,135.1,116.578947
2010-06-06 10:00:00,135.1,116.578947
2010-06-06 11:00:00,134.9,116.447368
2010-06-06 12:00:00,133.0,116.447368
2010-06-06 13:00:00,120.5,116.29435
2010-06-06 14:00:00,120.4,116.29435
2010-06-06 15:00:00,120.3,116.29435
2010-06-06 16:00:00,116.3,116.578947
2010-06-06 17:00:00,110.0,116.425756
2010-06-06 18:00:00,109.7,116.578947
2010-06-06 19:00:00,109.9,116.29435
2010-06-06 20:00:00,110.0,116.29435
2010-06-06 21:00:00,109.9,116.010499
2010-06-06 22:00:00,109.9,116.010499
2010-06-06 23:00:00,109.6,115.748031
2010-06-07 00:00:00,109.7,115.334207
2010-06-07 01:00:00,109.6,115.203145
2010-06-07 02:00:00,109.5,114.659686
2010-06-07 03:00:00,109.8,114.397906
2010-06-07 04:00:00,109.9,114.136126
2010-06-07 05:00:00,109.7,113.856209
2010-06-07 06:00:00,109.6,113.594771
2010-06-07 07:00:00,110.0,113.464052
2010-06-07 08:00:00,110.3,113.185379
2010-06-07 09:00:00,110.7,113.05483
2010-06-07 10:00:00,117.9,112.924282
2010-06-07 11:00:00,130.9,113.071895
2010-06-07 12:00:00,131.2,113.071895
2010-06-07 13:00:00,131.4,113.071895
2010-06-07 14:00:00,131.5,113.071895
2010-06-07 15:00:00,131.6,113.202614
2010-06-07 16:00:00,131.9,113.481675
2010-06-07 17:00:00,132.0,113.612565
2010-06-07 18:00:00,132.3,113.612565
2010-06-07 19:00:00,132.5,113.612565
2010-06-07 20:00:00,132.8,113.612565
2010-06-07 21:00:00,131.5,113.481675
2010-06-07 22:00:00,131.1,113.612565
2010-06-07 23:00:00,131.3,113.612565
2010-06-08 00:00:00,131.2,113.612565
2010-06-08 01:00:00,130.9,113.743455
2010-06-08 02:00:00,130.5,113.874346
2010-06-08 03:00:00,130.0,114.154653
2010-06-08 04:00:00,129.7,114.173228
2010-06-08 05:00:00,129.3,114.041995
2010-06-08 06:00:00,130.0,113.910761
2010-06-08 07:00:00,139.6,113.779528
2010-06-08 08:00:00,148.8,113.666229
2010-06-08 09:00:00,148.9,113.684211
2010-06-08 10:00:00,149.0,113.684211
2010-06-08 11:00:00,149.9,113.70224
2010-06-08 12:00:00,168.2,113.984169
2010-06-08 13:00:00,168.6,114.134742
2010-06-08 14:00:00,168.7,114.417989
2010-06-08 15:00:00,168.7,114.266843
2010-06-08 16:00:00,168.7,114.398943
2010-06-08 17:00:00,168.8,114.398943
2010-06-08 18:00:00,168.9,114.398943
2010-06-08 19:00:00,169.0,114.531044
2010-06-08 20:00:00,169.0,114.68254
2010-06-08 21:00:00,169.3,114.814815
2010-06-08 22:00:00,169.4,114.927345
2010-06-08 23:00:00,169.3,114.907652
2010-06-09 00:00:00,169.4,115.059445
2010-06-09 01:00:00,169.5,115.191546
2010-06-09 02:00:00,169.4,115.191546
2010-06-09 03:00:00,169.3,115.079365
2010-06-09 04:00:00,169.3,114.94709
2010-06-09 05:00:00,169.3,114.814815
2010-06-09 06:00:00,169.3,114.68254
2010-06-09 07:00:00,169.3,114.550265
2010-06-09 08:00:00,169.4,114.550265
2010-06-09 09:00:00,169.3,114.417989
2010-06-09 10:00:00,169.3,114.550265
2010-06-09 11:00:00,169.1,114.531044
2010-06-09 12:00:00,169.0,114.663144
2010-06-09 13:00:00,169.0,114.663144
2010-06-09 14:00:00,169.0,114.795244
2010-06-09 15:00:00,169.0,114.795244
2010-06-09 16:00:00,169.0,114.927345
2010-06-09 17:00:00,169.1,115.191546
2010-06-09 18:00:00,169.1,115.171504
2010-06-09 19:00:00,169.2,115.30343
2010-06-09 20:00:00,169.2,115.019763
2010-06-09 21:00:00,169.3,114.888011
2010-06-09 22:00:00,169.4,114.605263
2010-06-09 23:00:00,169.4,114.323259
2010-06-10 00:00:00,169.6,114.060447
2010-06-10 01:00:00,169.9,113.797635
2010-06-10 02:00:00,170.0,113.666229
2010-06-10 03:00:00,170.3,113.534823
2010-06-10 04:00:00,179.4,113.534823
2010-06-10 05:00:00,179.2,113.534823
2010-06-10 06:00:00,179.5,113.254593
2010-06-10 07:00:00,179.6,113.12336
2010-06-10 08:00:00,179.6,112.844037
2010-06-10 09:00:00,179.4,112.712975
2010-06-10 10:00:00,179.3,112.712975
2010-06-10 11:00:00,179.3,112.712975
2010-06-10 12:00:00,179.4,112.434555
2010-06-10 13:00:00,179.6,112.434555
2010-06-10 14:00:00,179.6,112.303665
2010-06-10 15:00:00,179.6,112.156863
2010-06-10 16:00:00,179.8,112.287582
2010-06-10 17:00:00,180.0,112.287582
2010-06-10 18:00:00,180.0,112.156863
2010-06-10 19:00:00,180.0,111.879896
2010-06-10 20:00:00,179.7,111.749347
2010-06-10 21:00:00,180.0,111.342894
2010-06-10 22:00:00,179.6,111.342894
2010-06-10 23:00:00,179.7,111.067708
2010-06-11 00:00:00,179.7,110.9375
2010-06-11 01:00:00,179.6,110.807292
2010-06-11 02:00:00,179.5,110.807292
2010-06-11 03:00:00,178.9,110.677083
2010-06-11 04:00:00,178.5,110.546875
2010-06-11 05:00:00,179.9,110.143043
2010-06-11 06:00:00,179.8,110.013004
2010-06-11 07:00:00,179.8,109.882965
