date,tailwater_tdg
2014-04-25 20:00:00,118.758256
2014-04-25 21:00:00,118.601583
2014-04-25 22:00:00,118.626156
2014-04-25 23:00:00,118.758256
2014-04-26 00:00:00,119.022457
2014-04-26 01:00:00,118.758256
2014-04-26 02:00:00,118.890357
2014-04-26 03:00:00,118.758256
2014-04-26 04:00:00,118.890357
2014-04-26 05:00:00,118.758256
2014-04-26 06:00:00,118.469657
2014-04-26 07:00:00,118.601583
2014-04-26 08:00:00,118.758256
2014-04-26 09:00:00,118.758256
2014-04-26 10:00:00,118.626156
2014-04-26 11:00:00,118.758256
2014-04-26 12:00:00,118.890357
2014-04-26 13:00:00,118.650794
2014-04-26 14:00:00,118.783069
2014-04-26 15:00:00,118.940397
2014-04-26 16:00:00,118.940397
2014-04-26 17:00:00,119.098143
2014-04-26 18:00:00,118.675497
2014-04-26 19:00:00,119.230769
2014-04-26 20:00:00,119.205298
2014-04-26 21:00:00,118.940397
2014-04-26 22:00:00,119.230769
2014-04-26 23:00:00,119.098143
2014-04-27 00:00:00,119.098143
2014-04-27 01:00:00,118.965517
2014-04-27 02:00:00,118.940397
2014-04-27 03:00:00,118.675497
2014-04-27 04:00:00,118.807947
2014-04-27 05:00:00,118.650794
2014-04-27 06:00:00,118.494055
2014-04-27 10:00:00,118.577075
2014-04-27 11:00:00,118.708827
2014-04-27 12:00:00,121.475626
2014-04-27 13:00:00,118.815789
2014-04-27 14:00:00,121.052632
2014-04-27 15:00:00,121.052632
2014-04-27 16:00:00,121.024967
2014-04-27 17:00:00,118.791064
2014-04-27 18:00:00,118.372703
2014-04-27 19:00:00,118.635171
2014-04-27 23:00:00,118.69281
2014-04-28 00:00:00,118.798956
2014-04-28 06:00:00,118.619792
2014-04-28 07:00:00,118.335501
2014-04-28 08:00:00,118.46554
2014-04-28 09:00:00,119.115735
2014-04-28 10:00:00,118.855657
2014-04-28 12:00:00,118.595579
2014-04-28 13:00:00,118.75
2014-04-28 14:00:00,118.880208
2014-04-28 15:00:00,118.880208
2014-04-28 16:00:00,119.140625
2014-04-28 17:00:00,119.53125
2014-04-28 18:00:00,119.270833
2014-04-28 19:00:00,119.661458
2014-04-28 20:00:00,119.635891
2014-04-28 21:00:00,119.635891
2014-04-28 23:00:00,118.701299
2014-04-29 00:00:00,118.417639
2014-04-29 01:00:00,118.417639
2014-04-29 02:00:00,118.264249
2014-04-29 03:00:00,118.264249
2014-04-29 04:00:00,118.393782
2014-04-29 05:00:00,118.111255
2014-04-29 06:00:00,118.240621
2014-04-29 07:00:00,118.240621
2014-04-29 08:00:00,118.369987
2014-04-29 09:00:00,118.111255
2014-04-29 10:00:00,118.240621
2014-04-29 11:00:00,118.393782
2014-04-29 12:00:00,118.393782
2014-04-29 13:00:00,118.393782
2014-04-29 14:00:00,118.417639
2014-04-29 15:00:00,118.547341
2014-04-29 16:00:00,118.571429
2014-04-29 17:00:00,118.571429
2014-04-29 18:00:00,118.571429
2014-04-29 19:00:00,118.441558
2014-04-29 20:00:00,118.571429
2014-04-29 21:00:00,118.417639
2014-04-29 22:00:00,118.417639
2014-04-29 23:00:00,118.547341
2014-04-30 00:00:00,118.547341
2014-04-30 01:00:00,118.547341
2014-04-30 02:00:00,118.547341
2014-04-30 03:00:00,118.417639
2014-04-30 04:00:00,118.547341
2014-04-30 05:00:00,118.417639
2014-04-30 06:00:00,118.417639
2014-04-30 07:00:00,118.677043
2014-04-30 08:00:00,118.547341
2014-04-30 09:00:00,118.441558
2014-04-30 10:00:00,118.311688
2014-04-30 11:00:00,118.335501
2014-04-30 13:00:00,118.359375
2014-04-30 14:00:00,118.51369
2014-04-30 15:00:00,118.537859
2014-04-30 16:00:00,118.562092
2014-04-30 17:00:00,118.562092
2014-04-30 20:00:00,118.848168
2014-04-30 21:00:00,118.69281
2014-04-30 22:00:00,118.823529
2014-04-30 23:00:00,118.823529
2014-05-01 00:00:00,118.823529
2014-05-01 01:00:00,118.586387
2014-05-01 02:00:00,118.586387
2014-05-01 03:00:00,118.455497
2014-05-01 04:00:00,118.586387
2014-05-01 05:00:00,118.586387
2014-05-01 06:00:00,118.324607
2014-05-01 07:00:00,118.455497
2014-05-01 08:00:00,118.610747
2014-05-01 09:00:00,118.610747
2014-05-01 10:00:00,118.348624
2014-05-01 11:00:00,118.635171
2014-05-01 21:00:00,118.659658
2014-05-01 22:00:00,118.659658
2014-05-01 23:00:00,118.528252
2014-05-02 00:00:00,118.635171
2014-05-02 01:00:00,118.503937
2014-05-02 02:00:00,118.372703
2014-05-02 03:00:00,118.348624
2014-05-02 04:00:00,118.217562
2014-05-02 05:00:00,117.979003
2014-05-02 06:00:00,117.824377
2014-05-02 07:00:00,118.110236
2014-05-02 08:00:00,118.110236
2014-05-02 09:00:00,117.979003
2014-05-02 10:00:00,118.134034
2014-05-02 11:00:00,118.002628
2014-05-02 12:00:00,118.157895
2014-05-02 13:00:00,118.157895
2014-05-02 14:00:00,118.181818
2014-05-02 15:00:00,118.31357
2014-05-02 16:00:00,118.181818
2014-05-02 17:00:00,118.469657
2014-05-02 18:00:00,118.469657
2014-05-02 19:00:00,118.469657
2014-05-02 20:00:00,118.31357
2014-05-02 21:00:00,118.31357
2014-05-02 22:00:00,118.421053
2014-05-02 23:00:00,118.157895
2014-05-03 00:00:00,118.157895
2014-05-03 01:00:00,118.157895
2014-05-03 02:00:00,118.289474
2014-05-03 03:00:00,118.445323
2014-05-03 04:00:00,118.445323
2014-05-03 05:00:00,118.31357
2014-05-03 06:00:00,118.31357
2014-05-03 12:00:00,118.337731
2014-05-03 13:00:00,118.494055
2014-05-03 14:00:00,118.361955
2014-05-03 15:00:00,118.229855
2014-05-03 16:00:00,118.494055
2014-05-03 17:00:00,118.494055
2014-05-03 18:00:00,118.518519
2014-05-03 19:00:00,118.650794
2014-05-03 20:00:00,118.783069
2014-05-03 21:00:00,118.650794
2014-05-03 22:00:00,118.783069
2014-05-03 23:00:00,118.783069
2014-05-04 00:00:00,118.783069
2014-05-04 01:00:00,118.783069
2014-05-04 02:00:00,118.783069
2014-05-04 03:00:00,118.650794
2014-05-04 04:00:00,118.783069
2014-05-04 05:00:00,118.783069
2014-05-04 06:00:00,119.047619
2014-05-04 07:00:00,119.312169
2014-05-04 22:00:00,118.708827
2014-05-04 23:00:00,118.972332
2014-05-05 00:00:00,121.73913
2014-05-05 01:00:00,122.002635
2014-05-05 02:00:00,122.002635
2014-05-05 03:00:00,118.84058
2014-05-05 04:00:00,118.684211
2014-05-05 05:00:00,118.815789
2014-05-05 06:00:00,118.684211
2014-05-05 07:00:00,118.528252
2014-05-05 08:00:00,118.659658
2014-05-05 09:00:00,118.659658
2014-05-05 10:00:00,118.659658
2014-05-05 11:00:00,118.528252
2014-05-05 12:00:00,118.659658
2014-05-05 13:00:00,118.659658
2014-05-05 22:00:00,118.897638
2014-05-05 23:00:00,121.784777
2014-05-06 00:00:00,122.047244
2014-05-06 01:00:00,122.047244
2014-05-06 02:00:00,122.178478
2014-05-06 03:00:00,122.309711
2014-05-06 04:00:00,122.178478
2014-05-06 05:00:00,121.128609
2014-05-06 06:00:00,120.472441
2014-05-06 07:00:00,121.259843
2014-05-06 08:00:00,122.572178
2014-05-06 09:00:00,122.440945
2014-05-06 10:00:00,122.572178
2014-05-06 11:00:00,122.572178
2014-05-06 12:00:00,122.572178
2014-05-06 13:00:00,122.733246
2014-05-06 14:00:00,122.864652
2014-05-06 15:00:00,120.630749
2014-05-06 16:00:00,120.657895
2014-05-06 17:00:00,120.526316
2014-05-06 18:00:00,120.526316
2014-05-06 19:00:00,120.526316
2014-05-06 20:00:00,120.526316
2014-05-06 21:00:00,120.367937
2014-05-06 22:00:00,120.236531
2014-05-06 23:00:00,120.105125
2014-05-07 00:00:00,119.947507
2014-05-07 01:00:00,120.07874
2014-05-07 02:00:00,120.07874
2014-05-07 03:00:00,120.07874
2014-05-07 04:00:00,120.07874
2014-05-07 05:00:00,120.07874
2014-05-07 06:00:00,120.07874
2014-05-07 07:00:00,119.947507
2014-05-07 08:00:00,119.947507
2014-05-07 09:00:00,119.947507
2014-05-07 10:00:00,119.816273
2014-05-07 11:00:00,119.973719
2014-05-07 12:00:00,119.605263
2014-05-07 13:00:00,120.02635
2014-05-07 14:00:00,119.894598
2014-05-07 15:00:00,119.894598
2014-05-07 16:00:00,120.05277
2014-05-07 17:00:00,120.05277
2014-05-07 18:00:00,119.920844
2014-05-07 19:00:00,119.920844
2014-05-07 20:00:00,119.920844
2014-05-07 21:00:00,119.261214
2014-05-07 22:00:00,119.129288
2014-05-07 23:00:00,118.865435
2014-05-08 00:00:00,119.104084
2014-05-08 01:00:00,118.84058
2014-05-08 02:00:00,119.129288
2014-05-08 03:00:00,119.788918
2014-05-08 04:00:00,119.920844
2014-05-08 05:00:00,119.920844
2014-05-08 06:00:00,120.07926
2014-05-08 07:00:00,119.815059
2014-05-08 08:00:00,119.94716
2014-05-08 09:00:00,120.10582
2014-05-08 10:00:00,119.84127
2014-05-08 11:00:00,119.84127
2014-05-08 12:00:00,119.470199
2014-05-08 13:00:00,119.337748
2014-05-08 14:00:00,119.602649
2014-05-08 15:00:00,119.230769
2014-05-08 16:00:00,119.628647
2014-05-08 17:00:00,118.990704
2014-05-08 18:00:00,119.787517
2014-05-08 19:00:00,119.787517
2014-05-08 20:00:00,119.761273
2014-05-08 21:00:00,119.602649
2014-05-08 22:00:00,119.735099
2014-05-08 23:00:00,119.708995
2014-05-09 00:00:00,119.550859
2014-05-09 01:00:00,118.890357
2014-05-09 15:00:00,118.421053
2014-05-09 16:00:00,118.396846
2014-05-09 17:00:00,118.396846
2014-05-09 18:00:00,118.396846
2014-05-09 19:00:00,118.528252
2014-05-09 20:00:00,119.316689
2014-05-09 21:00:00,119.160105
2014-05-09 22:00:00,119.291339
2014-05-09 23:00:00,119.291339
2014-05-10 00:00:00,118.503937
2014-05-10 01:00:00,118.635171
2014-05-10 02:00:00,118.503937
2014-05-10 03:00:00,118.503937
2014-05-10 11:00:00,118.431373
2014-05-10 12:00:00,118.562092
2014-05-10 13:00:00,118.431373
2014-05-10 14:00:00,118.431373
2014-05-10 23:00:00,117.861799
2014-05-11 00:00:00,117.708333
2014-05-11 01:00:00,117.578125
2014-05-11 02:00:00,117.708333
2014-05-11 03:00:00,117.708333
2014-05-11 04:00:00,117.96875
2014-05-11 05:00:00,117.96875
2014-05-11 06:00:00,118.205462
2014-05-11 07:00:00,118.205462
2014-05-11 08:00:00,118.075423
2014-05-11 09:00:00,118.075423
2014-05-11 10:00:00,118.075423
2014-05-11 11:00:00,118.229167
2014-05-11 12:00:00,118.229167
2014-05-11 13:00:00,118.383312
2014-05-11 14:00:00,118.383312
2014-05-11 15:00:00,118.407311
2014-05-11 16:00:00,118.537859
2014-05-11 17:00:00,118.407311
2014-05-11 18:00:00,118.537859
2014-05-11 19:00:00,118.537859
2014-05-11 20:00:00,118.383312
2014-05-11 21:00:00,118.383312
2014-05-11 22:00:00,118.51369
2014-05-11 23:00:00,118.489583
2014-05-12 00:00:00,118.335501
2014-05-12 01:00:00,118.335501
2014-05-12 02:00:00,118.335501
2014-05-12 03:00:00,118.205462
2014-05-12 04:00:00,118.46554
2014-05-12 05:00:00,119.115735
2014-05-12 06:00:00,119.245774
2014-05-12 07:00:00,119.090909
2014-05-12 08:00:00,119.245774
2014-05-12 09:00:00,119.245774
2014-05-12 10:00:00,119.245774
2014-05-12 11:00:00,119.245774
2014-05-12 12:00:00,119.115735
2014-05-12 13:00:00,119.401042
2014-05-12 14:00:00,119.270833
2014-05-12 15:00:00,119.140625
2014-05-12 16:00:00,119.295958
2014-05-12 17:00:00,119.16558
2014-05-12 18:00:00,119.295958
2014-05-12 19:00:00,119.295958
2014-05-12 20:00:00,119.426336
2014-05-12 21:00:00,119.401042
2014-05-12 22:00:00,119.401042
2014-05-12 23:00:00,119.401042
2014-05-13 00:00:00,119.245774
2014-05-13 01:00:00,119.401042
2014-05-13 02:00:00,119.245774
2014-05-13 03:00:00,119.245774
2014-05-13 04:00:00,119.245774
2014-05-13 05:00:00,119.375813
2014-05-13 06:00:00,119.505852
2014-05-13 07:00:00,119.635891
2014-05-13 08:00:00,119.505852
2014-05-13 09:00:00,119.505852
2014-05-13 10:00:00,119.505852
2014-05-13 11:00:00,119.505852
2014-05-13 12:00:00,119.661458
2014-05-13 13:00:00,119.661458
2014-05-13 14:00:00,119.791667
2014-05-13 15:00:00,119.947849
2014-05-13 16:00:00,119.817471
2014-05-13 17:00:00,119.97389
2014-05-13 18:00:00,119.321149
2014-05-13 19:00:00,118.798956
2014-05-13 20:00:00,118.644068
2014-05-13 21:00:00,118.644068
2014-05-13 22:00:00,118.489583
2014-05-13 23:00:00,118.489583
2014-05-14 00:00:00,118.489583
2014-05-14 01:00:00,118.489583
2014-05-14 02:00:00,118.619792
2014-05-14 03:00:00,118.619792
2014-05-14 04:00:00,118.489583
2014-05-14 05:00:00,118.489583
2014-05-14 06:00:00,118.489583
2014-05-14 07:00:00,118.489583
2014-05-14 08:00:00,118.489583
2014-05-14 09:00:00,118.668407
2014-05-14 10:00:00,119.843342
2014-05-14 11:00:00,118.798956
2014-05-14 12:00:00,118.69281
2014-05-14 13:00:00,118.717277
2014-05-14 14:00:00,118.741809
2014-05-14 15:00:00,118.610747
2014-05-14 16:00:00,118.635171
2014-05-14 17:00:00,118.635171
2014-05-14 18:00:00,118.635171
2014-05-14 19:00:00,118.503937
2014-05-14 20:00:00,118.766404
2014-05-14 21:00:00,119.028871
2014-05-14 22:00:00,119.028871
2014-05-14 23:00:00,119.028871
2014-05-15 00:00:00,119.028871
2014-05-15 01:00:00,119.028871
2014-05-15 02:00:00,119.028871
2014-05-15 04:00:00,118.766404
2014-05-15 05:00:00,118.766404
2014-05-15 06:00:00,118.897638
2014-05-15 07:00:00,119.685039
2014-05-15 08:00:00,119.685039
2014-05-15 09:00:00,119.579501
2014-05-15 10:00:00,119.710907
2014-05-15 11:00:00,119.736842
2014-05-15 12:00:00,119.736842
2014-05-15 13:00:00,119.631094
2014-05-15 14:00:00,119.762846
2014-05-15 15:00:00,119.762846
2014-05-15 16:00:00,119.762846
2014-05-15 17:00:00,119.762846
2014-05-15 18:00:00,119.605263
2014-05-15 19:00:00,119.342105
2014-05-15 20:00:00,119.605263
2014-05-15 21:00:00,119.053876
2014-05-15 22:00:00,118.791064
2014-05-16 00:00:00,118.24147
2014-05-16 01:00:00,118.24147
2014-05-16 02:00:00,118.110236
2014-05-16 03:00:00,119.266055
2014-05-16 04:00:00,118.086501
2014-05-16 05:00:00,117.824377
2014-05-16 06:00:00,117.955439
2014-05-16 07:00:00,118.086501
2014-05-16 08:00:00,118.741809
2014-05-16 09:00:00,118.610747
2014-05-16 10:00:00,118.610747
2014-05-16 11:00:00,118.741809
2014-05-16 12:00:00,118.610747
2014-05-16 13:00:00,118.741809
2014-05-16 14:00:00,118.766404
2014-05-16 15:00:00,118.766404
2014-05-16 16:00:00,118.766404
2014-05-16 17:00:00,118.791064
2014-05-16 18:00:00,118.791064
2014-05-16 19:00:00,118.659658
2014-05-16 20:00:00,118.791064
2014-05-16 21:00:00,118.791064
2014-05-16 22:00:00,119.842313
2014-05-16 23:00:00,119.710907
2014-05-17 00:00:00,119.553806
2014-05-17 01:00:00,119.816273
2014-05-17 02:00:00,119.816273
2014-05-17 03:00:00,119.816273
2014-05-17 04:00:00,119.816273
2014-05-17 05:00:00,119.973719
2014-05-17 06:00:00,119.842313
2014-05-17 07:00:00,119.842313
2014-05-17 08:00:00,119.842313
2014-05-17 09:00:00,119.842313
2014-05-17 10:00:00,119.973719
2014-05-17 11:00:00,120.0
2014-05-17 12:00:00,120.131579
2014-05-17 13:00:00,119.868421
2014-05-17 14:00:00,120.02635
2014-05-17 15:00:00,120.05277
2014-05-17 16:00:00,120.05277
2014-05-17 17:00:00,120.07926
2014-05-17 18:00:00,120.07926
2014-05-17 19:00:00,123.148148
2014-05-17 20:00:00,123.280423
2014-05-17 21:00:00,122.985469
2014-05-17 22:00:00,123.280423
2014-05-17 23:00:00,123.412698
2014-05-18 00:00:00,123.117569
2014-05-18 01:00:00,123.677249
2014-05-18 02:00:00,123.513871
2014-05-18 03:00:00,123.38177
2014-05-18 04:00:00,123.38177
2014-05-18 05:00:00,123.24967
2014-05-18 06:00:00,123.38177
2014-05-18 07:00:00,123.513871
2014-05-18 08:00:00,123.513871
2014-05-18 09:00:00,123.645971
2014-05-18 10:00:00,123.38177
2014-05-18 11:00:00,123.24967
2014-05-18 12:00:00,123.513871
2014-05-18 13:00:00,123.38177
2014-05-18 14:00:00,123.38177
2014-05-18 15:00:00,123.48285
2014-05-18 16:00:00,123.350923
2014-05-18 17:00:00,123.48285
2014-05-18 18:00:00,123.48285
2014-05-18 19:00:00,123.350923
2014-05-18 20:00:00,123.48285
2014-05-18 21:00:00,123.056653
2014-05-18 22:00:00,123.320158
2014-05-18 23:00:00,123.320158
2014-05-19 00:00:00,123.188406
2014-05-19 01:00:00,123.188406
2014-05-19 02:00:00,123.320158
2014-05-19 03:00:00,123.188406
2014-05-19 04:00:00,123.320158
2014-05-19 05:00:00,123.45191
2014-05-19 06:00:00,123.289474
2014-05-19 07:00:00,123.289474
2014-05-19 08:00:00,123.421053
2014-05-19 09:00:00,123.289474
2014-05-19 10:00:00,123.552632
2014-05-19 11:00:00,123.421053
2014-05-19 12:00:00,123.421053
2014-05-19 13:00:00,123.815789
2014-05-19 14:00:00,124.110672
2014-05-19 15:00:00,123.97892
2014-05-19 16:00:00,123.847167
2014-05-19 17:00:00,123.715415
2014-05-19 18:00:00,123.97892
2014-05-19 19:00:00,123.847167
2014-05-19 20:00:00,123.684211
2014-05-19 21:00:00,123.815789
2014-05-19 22:00:00,123.947368
2014-05-19 23:00:00,123.9159
2014-05-20 00:00:00,123.784494
2014-05-20 01:00:00,124.047306
2014-05-20 02:00:00,124.047306
2014-05-20 03:00:00,123.753281
2014-05-20 04:00:00,123.753281
2014-05-20 05:00:00,123.753281
2014-05-20 06:00:00,123.884514
2014-05-20 07:00:00,123.753281
2014-05-20 08:00:00,123.884514
2014-05-20 09:00:00,123.884514
2014-05-20 10:00:00,124.015748
2014-05-20 11:00:00,123.884514
2014-05-20 12:00:00,123.9159
2014-05-20 13:00:00,123.9159
2014-05-20 14:00:00,123.9159
2014-05-20 15:00:00,123.9159
2014-05-20 16:00:00,123.784494
2014-05-20 17:00:00,124.047306
2014-05-20 18:00:00,123.9159
2014-05-20 19:00:00,124.047306
2014-05-20 20:00:00,124.047306
2014-05-20 21:00:00,123.884514
2014-05-20 22:00:00,123.884514
2014-05-20 23:00:00,123.853211
2014-05-21 00:00:00,123.984273
2014-05-21 01:00:00,123.722149
2014-05-21 02:00:00,123.691099
2014-05-21 03:00:00,123.82199
2014-05-21 04:00:00,123.560209
2014-05-21 05:00:00,123.560209
2014-05-21 06:00:00,123.560209
2014-05-21 07:00:00,123.298429
2014-05-21 08:00:00,123.691099
2014-05-21 09:00:00,123.429319
2014-05-21 10:00:00,123.560209
2014-05-21 11:00:00,122.93578
2014-05-21 12:00:00,122.411533
2014-05-21 13:00:00,122.018349
2014-05-21 14:00:00,122.178478
2014-05-21 15:00:00,122.572178
2014-05-21 16:00:00,122.703412
2014-05-21 17:00:00,122.047244
2014-05-21 18:00:00,121.784777
2014-05-21 19:00:00,121.91601
2014-05-21 20:00:00,121.784777
2014-05-21 21:00:00,121.91601
2014-05-21 22:00:00,121.784777
2014-05-21 23:00:00,121.653543
2014-05-22 00:00:00,121.653543
2014-05-22 01:00:00,121.52231
2014-05-22 02:00:00,121.52231
2014-05-22 03:00:00,121.784777
2014-05-22 04:00:00,121.813403
2014-05-22 05:00:00,121.784777
2014-05-22 06:00:00,121.91601
2014-05-22 07:00:00,121.91601
2014-05-22 08:00:00,120.734908
2014-05-22 09:00:00,121.784777
2014-05-22 10:00:00,121.550591
2014-05-22 11:00:00,121.419185
2014-05-22 12:00:00,121.052632
2014-05-22 13:00:00,120.921053
2014-05-22 14:00:00,121.184211
2014-05-22 15:00:00,121.212121
2014-05-22 16:00:00,121.343874
2014-05-22 17:00:00,121.212121
2014-05-22 18:00:00,121.080369
2014-05-22 19:00:00,121.080369
2014-05-22 20:00:00,121.080369
2014-05-22 21:00:00,121.052632
2014-05-22 22:00:00,121.052632
2014-05-22 23:00:00,120.921053
2014-05-23 00:00:00,123.421053
2014-05-23 01:00:00,123.715415
2014-05-23 02:00:00,123.715415
2014-05-23 03:00:00,123.715415
2014-05-23 04:00:00,123.847167
2014-05-23 05:00:00,123.684211
2014-05-23 06:00:00,123.684211
2014-05-23 07:00:00,123.815789
2014-05-23 08:00:00,123.653088
2014-05-23 09:00:00,123.653088
2014-05-23 10:00:00,123.622047
2014-05-23 11:00:00,123.622047
2014-05-23 12:00:00,123.622047
2014-05-23 13:00:00,123.622047
2014-05-23 14:00:00,123.460026
2014-05-23 15:00:00,123.753281
2014-05-23 16:00:00,123.35958
2014-05-23 17:00:00,123.784494
2014-05-23 18:00:00,123.521682
2014-05-23 19:00:00,123.521682
2014-05-23 20:00:00,123.490814
2014-05-23 21:00:00,123.622047
2014-05-23 22:00:00,123.460026
2014-05-23 23:00:00,123.328965
2014-05-24 00:00:00,123.591088
2014-05-24 01:00:00,123.460026
2014-05-24 02:00:00,123.591088
2014-05-24 03:00:00,123.429319
2014-05-24 04:00:00,123.429319
2014-05-24 05:00:00,123.429319
2014-05-24 06:00:00,123.398693
2014-05-24 07:00:00,123.398693
2014-05-24 08:00:00,123.398693
2014-05-24 09:00:00,123.529412
2014-05-24 10:00:00,123.79085
2014-05-24 11:00:00,123.95288
2014-05-24 12:00:00,124.08377
2014-05-24 13:00:00,124.08377
2014-05-24 14:00:00,123.82199
2014-05-24 15:00:00,123.984273
2014-05-24 16:00:00,124.115334
2014-05-24 17:00:00,123.722149
2014-05-24 18:00:00,123.853211
2014-05-24 19:00:00,123.853211
2014-05-24 20:00:00,123.853211
2014-05-24 21:00:00,123.722149
2014-05-24 22:00:00,123.853211
2014-05-24 23:00:00,123.853211
2014-05-25 00:00:00,123.722149
2014-05-25 01:00:00,123.853211
2014-05-25 02:00:00,123.853211
2014-05-25 03:00:00,123.853211
2014-05-25 04:00:00,123.853211
2014-05-25 05:00:00,124.146982
2014-05-25 06:00:00,124.015748
2014-05-25 07:00:00,124.015748
2014-05-25 08:00:00,123.884514
2014-05-25 09:00:00,124.015748
2014-05-25 10:00:00,123.9159
2014-05-25 11:00:00,124.047306
2014-05-25 12:00:00,123.947368
2014-05-25 13:00:00,124.078947
2014-05-25 14:00:00,123.947368
2014-05-25 15:00:00,124.242424
2014-05-25 16:00:00,123.97892
2014-05-25 17:00:00,123.947368
2014-05-25 18:00:00,123.947368
2014-05-25 19:00:00,123.97892
2014-05-25 20:00:00,123.947368
2014-05-25 21:00:00,123.947368
2014-05-25 22:00:00,123.815789
2014-05-25 23:00:00,123.815789
2014-05-26 00:00:00,123.947368
2014-05-26 01:00:00,124.047306
2014-05-26 02:00:00,123.9159
2014-05-26 03:00:00,123.784494
2014-05-26 04:00:00,123.753281
2014-05-26 05:00:00,123.753281
2014-05-26 06:00:00,123.884514
2014-05-26 07:00:00,123.984273
2014-05-26 08:00:00,123.722149
2014-05-26 09:00:00,123.560209
2014-05-26 10:00:00,123.560209
2014-05-26 11:00:00,123.691099
2014-05-26 12:00:00,123.560209
2014-05-26 13:00:00,123.429319
2014-05-26 14:00:00,123.691099
2014-05-26 15:00:00,123.722149
2014-05-26 16:00:00,124.246396
2014-05-26 17:00:00,124.115334
2014-05-26 18:00:00,124.246396
2014-05-26 19:00:00,124.246396
2014-05-26 20:00:00,124.246396
2014-05-26 21:00:00,124.246396
2014-05-26 22:00:00,124.08377
2014-05-26 23:00:00,123.95288
2014-05-27 00:00:00,123.984273
2014-05-27 01:00:00,124.115334
2014-05-27 02:00:00,124.08377
2014-05-27 03:00:00,123.95288
2014-05-27 04:00:00,123.95288
2014-05-27 05:00:00,123.95288
2014-05-27 06:00:00,124.08377
2014-05-27 07:00:00,124.08377
2014-05-27 08:00:00,123.95288
2014-05-27 09:00:00,123.95288
2014-05-27 10:00:00,123.984273
2014-05-27 11:00:00,124.115334
2014-05-27 12:00:00,124.115334
2014-05-27 13:00:00,124.115334
2014-05-27 14:00:00,124.115334
2014-05-27 15:00:00,124.278215
2014-05-27 16:00:00,124.146982
2014-05-27 17:00:00,124.146982
2014-05-27 18:00:00,124.278215
2014-05-27 19:00:00,124.146982
2014-05-27 20:00:00,123.853211
2014-05-27 21:00:00,123.984273
2014-05-27 22:00:00,123.984273
2014-05-27 23:00:00,124.115334
2014-05-28 00:00:00,124.115334
2014-05-28 01:00:00,124.246396
2014-05-28 02:00:00,123.984273
2014-05-28 03:00:00,124.115334
2014-05-28 04:00:00,123.853211
2014-05-28 05:00:00,124.115334
2014-05-28 06:00:00,123.984273
2014-05-28 07:00:00,123.95288
2014-05-28 08:00:00,123.95288
2014-05-28 09:00:00,123.298429
2014-05-28 10:00:00,123.660131
2014-05-28 11:00:00,123.95288
2014-05-28 12:00:00,123.95288
2014-05-28 13:00:00,123.660131
2014-05-28 14:00:00,123.79085
2014-05-28 15:00:00,123.921569
2014-05-28 16:00:00,124.052288
2014-05-28 17:00:00,123.79085
2014-05-28 18:00:00,123.660131
2014-05-28 19:00:00,123.921569
2014-05-28 20:00:00,123.660131
2014-05-28 21:00:00,123.629243
2014-05-28 22:00:00,123.498695
2014-05-28 23:00:00,123.368146
2014-05-29 00:00:00,123.498695
2014-05-29 01:00:00,123.368146
2014-05-29 02:00:00,123.629243
2014-05-29 03:00:00,123.368146
2014-05-29 04:00:00,123.368146
2014-05-29 05:00:00,123.368146
2014-05-29 06:00:00,123.629243
2014-05-29 07:00:00,123.629243
2014-05-29 08:00:00,123.498695
2014-05-29 09:00:00,123.629243
2014-05-29 10:00:00,123.498695
2014-05-29 11:00:00,123.629243
2014-05-29 12:00:00,123.498695
2014-05-29 13:00:00,123.660131
2014-05-29 14:00:00,123.006536
2014-05-29 15:00:00,123.036649
2014-05-29 16:00:00,122.905759
2014-05-29 17:00:00,123.066841
2014-05-29 18:00:00,123.066841
2014-05-29 19:00:00,123.066841
2014-05-29 20:00:00,122.93578
2014-05-29 21:00:00,123.066841
2014-05-29 22:00:00,123.066841
2014-05-29 23:00:00,123.066841
2014-05-30 00:00:00,123.066841
2014-05-30 01:00:00,122.93578
2014-05-30 02:00:00,123.097113
2014-05-30 03:00:00,123.228346
2014-05-30 04:00:00,123.097113
2014-05-30 05:00:00,123.097113
2014-05-30 06:00:00,123.097113
2014-05-30 07:00:00,123.127464
2014-05-30 08:00:00,123.127464
2014-05-30 09:00:00,123.127464
2014-05-30 10:00:00,123.157895
2014-05-30 11:00:00,123.188406
2014-05-30 12:00:00,123.97892
2014-05-30 13:00:00,124.670185
2014-05-30 14:00:00,124.406332
2014-05-30 15:00:00,124.438573
2014-05-30 16:00:00,124.306473
2014-05-30 17:00:00,123.24967
2014-05-30 18:00:00,123.38177
2014-05-30 19:00:00,123.38177
2014-05-30 20:00:00,123.350923
2014-05-30 21:00:00,123.320158
2014-05-30 22:00:00,123.188406
2014-05-30 23:00:00,123.320158
2014-05-31 00:00:00,123.157895
2014-05-31 01:00:00,123.289474
2014-05-31 02:00:00,123.815789
2014-05-31 03:00:00,123.9159
2014-05-31 04:00:00,124.047306
2014-05-31 05:00:00,123.9159
2014-05-31 06:00:00,124.310118
2014-05-31 07:00:00,123.753281
2014-05-31 08:00:00,123.884514
2014-05-31 09:00:00,124.146982
2014-05-31 10:00:00,122.60184
2014-05-31 11:00:00,121.419185
2014-05-31 12:00:00,121.287779
2014-05-31 13:00:00,121.156373
2014-05-31 14:00:00,121.447368
